Date,Timestamp UTC ms,Time,Latitude,Longitude,Place,MoveAccuracy
20181025,1540491293716,"Thu Oct 25 14:14:53 EDT 2018",28.0474253,-82.3958186,"Seastone Luxury Apartments",MOVE_VEHICLE,29
20181025,1540491638053,"Thu Oct 25 14:20:38 EDT 2018",28.0473159,-82.3970084,"Seastone Luxury Apartments",MOVE_VEHICLE,25
20181025,1540492584241,"Thu Oct 25 14:36:24 EDT 2018",28.0696728,-82.4319968,"",MOVE_VEHICLE,64
20181025,1540492674063,"Thu Oct 25 14:37:54 EDT 2018",28.06935833647781,-82.43223992699814,"",MOVE_VEHICLE,99
20181025,1540493572818,"Thu Oct 25 14:52:52 EDT 2018",28.06902586531989,-82.4321923194016,"Bruno's Pizza Pie",MOVE_NOMOVE,61
20181025,1540496255369,"Thu Oct 25 15:37:35 EDT 2018",28.061230671165426,-82.41235974390199,"USF Collins Blvd Parking Facility",MOVE_NOMOVE,60
20181025,1540498782126,"Thu Oct 25 16:19:42 EDT 2018",28.061230671165426,-82.41235974390199,"",MOVE_NOMOVE,56
20181025,1540499519777,"Thu Oct 25 16:31:59 EDT 2018",28.0605454,-82.4111391,"Education Building (EDU)",MOVE_WALK,23
20181025,1540499882767,"Thu Oct 25 16:38:02 EDT 2018",28.06045545617309,-82.4108460534097,"Education Building (EDU)",MOVE_NOMOVE,25
20181025,1540503120003,"Thu Oct 25 17:32:00 EDT 2018",28.06045545617309,-82.4108460534097,"Education Building (EDU)",MOVE_NOMOVE,25
20181025,1540507120892,"Thu Oct 25 18:38:40 EDT 2018",28.0605014,-82.4113442,"",MOVE_WALK,30
20181025,1540507243784,"Thu Oct 25 18:40:43 EDT 2018",28.060032336456448,-82.41197966356242,"",MOVE_WALK,52
20181025,1540507365703,"Thu Oct 25 18:42:45 EDT 2018",28.059632668455702,-82.41271751023783,"",MOVE_WALK,62
20181025,1540507436971,"Thu Oct 25 18:43:56 EDT 2018",28.059364773544335,-82.41360466825537,"",MOVE_WALK,57
20181025,1540507460684,"Thu Oct 25 18:44:20 EDT 2018",28.0592408,-82.4140846,"",MOVE_WALK,37
20181025,1540507501416,"Thu Oct 25 18:45:01 EDT 2018",28.0588176,-82.4147796,"",MOVE_WALK,40
20181025,1540507544275,"Thu Oct 25 18:45:44 EDT 2018",28.0590082,-82.4153756,"College of Engineering (ENB)",MOVE_WALK,27
20181025,1540507658877,"Thu Oct 25 18:47:38 EDT 2018",28.05869,-82.4155562,"College of Engineering (ENB)",MOVE_WALK,23
20181025,1540508038754,"Thu Oct 25 18:53:58 EDT 2018",28.058891214349053,-82.4154850174388,"College of Engineering (ENB)",MOVE_WALK,22
20181025,1540509336141,"Thu Oct 25 19:15:36 EDT 2018",28.0606334,-82.4146124,"College of Engineering (ENB)",MOVE_WALK,82
20181025,1540509381005,"Thu Oct 25 19:16:21 EDT 2018",28.0607682,-82.4143,"",MOVE_WALK,32
20181025,1540509443736,"Thu Oct 25 19:17:23 EDT 2018",28.060826891762947,-82.412995096839,"",MOVE_WALK,76
20181025,1540509523896,"Thu Oct 25 19:18:43 EDT 2018",28.061324347026776,-82.4122670654361,"USF Collins Blvd Parking Facility",MOVE_WALK,48
20181025,1540511522282,"Thu Oct 25 19:52:02 EDT 2018",28.0544474,-82.4152416,"USF Collins Blvd Parking Facility",MOVE_NOMOVE,42
20181025,1540512325591,"Thu Oct 25 20:05:25 EDT 2018",28.0538179,-82.439108,"",MOVE_WALK,30
20181025,1540513777088,"Thu Oct 25 20:29:37 EDT 2018",28.0540278,-82.4390497,"",MOVE_WALK,10
20181025,1540513902901,"Thu Oct 25 20:31:42 EDT 2018",28.0539377,-82.4388583,"",MOVE_NOMOVE,22
20181025,1540514234462,"Thu Oct 25 20:37:14 EDT 2018",28.055440104803655,-82.43173152000371,"",MOVE_NOMOVE,86
20181025,1540514752801,"Thu Oct 25 20:45:52 EDT 2018",28.068252507475364,-82.42931111740768,"",MOVE_NOMOVE,91
20181025,1540515222446,"Thu Oct 25 20:53:42 EDT 2018",28.0680106,-82.4288125,"",MOVE_NOMOVE,55
20181025,1540516299135,"Thu Oct 25 21:11:39 EDT 2018",28.0682412,-82.4288473,"",MOVE_WALK,32
20181025,1540516547338,"Thu Oct 25 21:15:47 EDT 2018",28.069029937006327,-82.42989691238486,"",MOVE_WALK,91
20181025,1540516667416,"Thu Oct 25 21:17:47 EDT 2018",28.07148191147598,-82.42798264474813,"",MOVE_WALK,82
20181025,1540517255483,"Thu Oct 25 21:27:35 EDT 2018",28.0724992,-82.4275068,"",MOVE_WALK,22
20181025,1540518721929,"Thu Oct 25 21:52:01 EDT 2018",28.0721155,-82.4275635,"",MOVE_WALK,22
20181025,1540519007057,"Thu Oct 25 21:56:47 EDT 2018",28.069097957282903,-82.42788089011349,"",MOVE_WALK,65
20181025,1540519375364,"Thu Oct 25 22:02:55 EDT 2018",28.056150667877336,-82.43024085922293,"",MOVE_VEHICLE,56
20181025,1540519498246,"Thu Oct 25 22:04:58 EDT 2018",28.054404063889915,-82.43812139130326,"",MOVE_VEHICLE,51
20181025,1540519779556,"Thu Oct 25 22:09:39 EDT 2018",28.0539886,-82.4392319,"",MOVE_VEHICLE,22
20181025,1540521498081,"Thu Oct 25 22:38:18 EDT 2018",28.0543285,-82.4150348,"",MOVE_WALK,45
20181025,1540521739067,"Thu Oct 25 22:42:19 EDT 2018",28.0475628,-82.3974009,"Learning Space",MOVE_WALK,10
20181025,1540521900206,"Thu Oct 25 22:45:00 EDT 2018",28.047237708397233,-82.39743010023001,"Learning Space",MOVE_NOMOVE,7
20181025,1540526212111,"Thu Oct 25 23:56:52 EDT 2018",28.038873,-82.397801,"home",MOVE_WALK,17
20181025,1540526212111,"Thu Oct 25 23:56:52 EDT 2018",28.038873,-82.397801,"home",MOVE_WALK,17
20181026,1540561965422,"Fri Oct 26 09:52:45 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,23
20181026,1540573546899,"Fri Oct 26 13:05:46 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_NOMOVE,27
20181026,1540579379542,"Fri Oct 26 14:42:59 EDT 2018",28.0474331,-82.395815,"",MOVE_NOMOVE,24
20181026,1540579592195,"Fri Oct 26 14:46:32 EDT 2018",28.04713,-82.3959284,"",MOVE_NOMOVE,8
20181026,1540584818966,"Fri Oct 26 16:13:38 EDT 2018",27.9415929,-82.3224413,"",MOVE_VEHICLE,75
20181026,1540584860000,"Fri Oct 26 16:14:20 EDT 2018",27.9416874,-82.3218859,"",MOVE_VEHICLE,3
20181026,1540584880000,"Fri Oct 26 16:14:40 EDT 2018",27.9422335,-82.3221502,"",MOVE_VEHICLE,3
20181026,1540584953000,"Fri Oct 26 16:15:53 EDT 2018",27.9420618,-82.3222622,"",MOVE_VEHICLE,3
20181026,1540585014000,"Fri Oct 26 16:16:54 EDT 2018",27.9422274,-82.3230252,"",MOVE_VEHICLE,6
20181026,1540585034000,"Fri Oct 26 16:17:14 EDT 2018",27.9421172,-82.3233133,"",MOVE_VEHICLE,3
20181026,1540585055000,"Fri Oct 26 16:17:35 EDT 2018",27.941803,-82.3224215,"",MOVE_VEHICLE,4
20181026,1540585303107,"Fri Oct 26 16:21:43 EDT 2018",27.9423171,-82.3220852,"",MOVE_VEHICLE,29
20181026,1540586199893,"Fri Oct 26 16:36:39 EDT 2018",27.9409695,-82.3218645,"",MOVE_VEHICLE,87
20181026,1540586924351,"Fri Oct 26 16:48:44 EDT 2018",27.93566,-82.3228073,"",MOVE_WALK,35
20181026,1540588182150,"Fri Oct 26 17:09:42 EDT 2018",27.9363669,-82.323477,"",MOVE_NOMOVE,22
20181026,1540588786568,"Fri Oct 26 17:19:46 EDT 2018",27.9321577,-82.3254606,"",MOVE_NOMOVE,31
20181026,1540590189907,"Fri Oct 26 17:43:09 EDT 2018",27.9323847,-82.3250003,"",MOVE_WALK,35
20181026,1540591159272,"Fri Oct 26 17:59:19 EDT 2018",27.9328891,-82.3245835,"",MOVE_NOMOVE,7
20181026,1540591934866,"Fri Oct 26 18:12:14 EDT 2018",27.936295175856397,-82.3277039379191,"",MOVE_NOMOVE,79
20181026,1540591960270,"Fri Oct 26 18:12:40 EDT 2018",27.9363657,-82.32793,"",MOVE_NOMOVE,12
20181026,1540592373813,"Fri Oct 26 18:19:33 EDT 2018",27.93657730129639,-82.32794625394894,"",MOVE_NOMOVE,45
20181026,1540592615486,"Fri Oct 26 18:23:35 EDT 2018",27.9367857,-82.3281414,"",MOVE_NOMOVE,33
20181026,1540594743330,"Fri Oct 26 18:59:03 EDT 2018",27.938698,-82.3238188,"",MOVE_NOMOVE,104
20181026,1540595386174,"Fri Oct 26 19:09:46 EDT 2018",28.0543748,-82.3617871,"",MOVE_VEHICLE,16
20181026,1540595607210,"Fri Oct 26 19:13:27 EDT 2018",28.0544961,-82.3921872,"Seastone Luxury Apartments",MOVE_VEHICLE,16
20181026,1540596161430,"Fri Oct 26 19:22:41 EDT 2018",28.0478117,-82.3969412,"",MOVE_VEHICLE,28
20181026,1540596585209,"Fri Oct 26 19:29:45 EDT 2018",28.047237708397233,-82.39743010023001,"Learning Space",MOVE_NOMOVE,10
20181026,1540596824040,"Fri Oct 26 19:33:44 EDT 2018",28.050917483108847,-82.39742565868731,"",MOVE_NOMOVE,57
20181026,1540596912556,"Fri Oct 26 19:35:12 EDT 2018",28.054039424790933,-82.40138232845551,"",MOVE_VEHICLE,58
20181026,1540596939531,"Fri Oct 26 19:35:39 EDT 2018",28.054418276837755,-82.40698750902622,"",MOVE_VEHICLE,94
20181026,1540596981384,"Fri Oct 26 19:36:21 EDT 2018",28.05431070296657,-82.41191082548926,"",MOVE_VEHICLE,99
20181026,1540597069232,"Fri Oct 26 19:37:49 EDT 2018",28.0545414,-82.4266894,"",MOVE_VEHICLE,19
20181026,1540597102571,"Fri Oct 26 19:38:22 EDT 2018",28.054873915780124,-82.42708125742641,"",MOVE_VEHICLE,83
20181026,1540597327633,"Fri Oct 26 19:42:07 EDT 2018",28.0561442,-82.4278517,"",MOVE_VEHICLE,31
20181026,1540597436203,"Fri Oct 26 19:43:56 EDT 2018",28.0562459,-82.428452,"",MOVE_WALK,31
20181026,1540597502693,"Fri Oct 26 19:45:02 EDT 2018",28.0563485,-82.4286948,"My Tobbies",MOVE_WALK,29
20181026,1540597751289,"Fri Oct 26 19:49:11 EDT 2018",28.0566318,-82.428567,"",MOVE_WALK,25
20181026,1540598236094,"Fri Oct 26 19:57:16 EDT 2018",28.05631004701809,-82.42834437788497,"",MOVE_WALK,54
20181026,1540598274349,"Fri Oct 26 19:57:54 EDT 2018",28.05611373478931,-82.42827405223858,"",MOVE_WALK,68
20181026,1540598693230,"Fri Oct 26 20:04:53 EDT 2018",28.0546742,-82.4288568,"",MOVE_WALK,10
20181026,1540598713238,"Fri Oct 26 20:05:13 EDT 2018",28.0545055,-82.4309797,"",MOVE_WALK,8
20181026,1540598753220,"Fri Oct 26 20:05:53 EDT 2018",28.0545271,-82.4389966,"",MOVE_WALK,7
20181026,1540598867063,"Fri Oct 26 20:07:47 EDT 2018",28.05450923450877,-82.43923476792148,"",MOVE_VEHICLE,43
20181026,1540598887566,"Fri Oct 26 20:08:07 EDT 2018",28.0541305,-82.4392098,"",MOVE_VEHICLE,36
20181026,1540599476947,"Fri Oct 26 20:17:56 EDT 2018",28.0539394,-82.438912,"",MOVE_WALK,24
20181026,1540599969008,"Fri Oct 26 20:26:09 EDT 2018",28.054080708230813,-82.43842173633624,"",MOVE_NOMOVE,57
20181026,1540600046071,"Fri Oct 26 20:27:26 EDT 2018",28.054283527507856,-82.4284327251879,"",MOVE_NOMOVE,71
20181026,1540600107221,"Fri Oct 26 20:28:27 EDT 2018",28.0544698,-82.4271024,"",MOVE_NOMOVE,47
20181026,1540600138288,"Fri Oct 26 20:28:58 EDT 2018",28.0574628,-82.4264788,"",MOVE_NOMOVE,29
20181026,1540600199384,"Fri Oct 26 20:29:59 EDT 2018",28.06522122843434,-82.4262430359079,"",MOVE_VEHICLE,89
20181026,1540600229408,"Fri Oct 26 20:30:29 EDT 2018",28.068932329953782,-82.4262020157099,"",MOVE_VEHICLE,83
20181026,1540600284239,"Fri Oct 26 20:31:24 EDT 2018",28.0691074,-82.42603,"",MOVE_VEHICLE,11
20181026,1540600385354,"Fri Oct 26 20:33:05 EDT 2018",28.0694221,-82.4302017,"",MOVE_VEHICLE,38
20181026,1540601005095,"Fri Oct 26 20:43:25 EDT 2018",28.0691866,-82.4312414,"",MOVE_WALK,52
20181026,1540601262689,"Fri Oct 26 20:47:42 EDT 2018",28.069362586801226,-82.4307070804294,"",MOVE_WALK,87
20181026,1540601845241,"Fri Oct 26 20:57:25 EDT 2018",28.07402191550808,-82.42917594824188,"",MOVE_NOMOVE,86
20181026,1540602036320,"Fri Oct 26 21:00:36 EDT 2018",28.073509,-82.4289848,"",MOVE_WALK,22
20181026,1540603882759,"Fri Oct 26 21:31:22 EDT 2018",28.073545022245657,-82.42884245419549,"Sake Housr",MOVE_NOMOVE,22
20181026,1540607051265,"Fri Oct 26 22:24:11 EDT 2018",28.0737639,-82.4292256,"Sake Housr",MOVE_WALK,25
20181026,1540607082002,"Fri Oct 26 22:24:42 EDT 2018",28.0735174,-82.4289703,"Sake Housr",MOVE_WALK,22
20181026,1540612604692,"Fri Oct 26 23:56:44 EDT 2018",28.0749928,-82.4287975,"",MOVE_WALK,54
20181026,1540612671412,"Fri Oct 26 23:57:51 EDT 2018",28.0747227,-82.4287346,"",MOVE_WALK,87
20181026,1540612671412,"Fri Oct 26 23:57:51 EDT 2018",28.0747227,-82.4287346,"",MOVE_WALK,87
20181027,1540613266592,"Sat Oct 27 00:07:46 EDT 2018",28.07433631833451,-82.42895077483367,"hogwarts",MOVE_NOMOVE,80
20181027,1540613642066,"Sat Oct 27 00:14:02 EDT 2018",28.07067873447931,-82.42676773090685,"hogwarts",MOVE_NOMOVE,99
20181027,1540613823580,"Sat Oct 27 00:17:03 EDT 2018",28.060642469970308,-82.41750119067639,"hogwarts",MOVE_NOMOVE,103
20181027,1540614117963,"Sat Oct 27 00:21:57 EDT 2018",28.0476555,-82.3969166,"hogwarts",MOVE_NOMOVE,42
20181027,1540614262082,"Sat Oct 27 00:24:22 EDT 2018",28.047237708397233,-82.39743010023001,"Learning Space",MOVE_NOMOVE,33
20181027,1540614412956,"Sat Oct 27 00:26:52 EDT 2018",28.0471873,-82.3987995,"Learning Space",MOVE_WALK,26
20181027,1540614473019,"Sat Oct 27 00:27:53 EDT 2018",28.0430231,-82.3990061,"",MOVE_WALK,27
20181027,1540614537260,"Sat Oct 27 00:28:57 EDT 2018",28.0395617,-82.3985861,"",MOVE_WALK,11
20181027,1540614559786,"Sat Oct 27 00:29:19 EDT 2018",28.0391931,-82.3984267,"",MOVE_WALK,27
20181027,1540614694809,"Sat Oct 27 00:31:34 EDT 2018",28.038891373981524,-82.39787555006114,"home",MOVE_WALK,22
20181027,1540658695529,"Sat Oct 27 12:44:55 EDT 2018",28.0399071,-82.3984445,"",MOVE_NOMOVE,28
20181027,1540659334360,"Sat Oct 27 12:55:34 EDT 2018",28.0603028,-82.4119534,"",MOVE_VEHICLE,11
20181027,1540659406341,"Sat Oct 27 12:56:46 EDT 2018",28.0597009,-82.4120958,"",MOVE_VEHICLE,31
20181027,1540659493608,"Sat Oct 27 12:58:13 EDT 2018",28.0595397,-82.4122323,"USF Tampa Library, Tampa, FL 33620, USA",MOVE_WALK,22
